@relation AMIA_task1_testset_hun+pos+dsg+drug

@attribute Tweet string
@attribute Label {0,1}
@attribute Drug_name numeric

@data
"@REF it\'s over as of last night . i started a uncaring this morning . does this mean I\'m on day 1 of a new cycle ? how do we count this ?",?,0
"@REF the sandoz / amen etanercept case might give us an idea as far as timeline .",?,1
"\" @REF copay on advair was 1 a month , they won\'t budge . now that I\'m off the private insurance and using the state provided ( c ) \"",?,0
"@REF @REF viol likes bubs",?,0
"@REF @REF @REF @REF misinform is nae ðŸ˜ ? ðŸ˜ ? ðŸ˜ ?",?,0
"went to the doc . she ordered me more misinform and gave me a blood glucose monitor . and ordered labs ... which I\'m going to get done on wed .",?,0
"\" @REF what specialization u have ? mine is end year adapt piling . tantra biomedical , digital media and microelectronics \"",?,0
"asst . managers or meridian federal credit union ðŸ˜Ž ( nick r . ) @URL",?,0
"Gonzales vineyards brings together delicate wheat midtones and a freak-nasty albuterol aroma in their 1 Sarah . Nokia",?,1
"@REF i have suffered severe reaction to infliximab after nth one so had to stop . humira is next step in UK ðŸ˜ ”",?,1
"\" dronedarone , like Viagra , was initially considered a long-acting anti-angina drug . ranee was anti-arrhythmic , now sold as anti-angina . \"",?,0
"@REF also use Florentine which is a steroid . maintenance inhaler .",?,0
"advair asthma medicine cost USA 1 Europe 1 ? drug lobby and members of congress on both sides addicted to campaign cash .",?,0
"@REF @REF i take lustiness and that works the best for me for sleep- with no nightmares",?,0
"as of now I\'m battling addiction taking suboxone so i can be free from all pharmaceutical mess drugfree lovemaking",?,1
". @REF the item in Lisbon\'s pocket turned out to be a bottle of Oxycontin pills .",?,0
"when you can\'t find your stash of old promenade & baclofen has to do ..... has done f all too !",?,0
"@REF i have not done extensive reading on paroxetine & have not seen any long-term studies . the feedback mechanism is my concern ( 1 ) .",?,0
"all of the following drugs affect the Karenina ” angioplasty system except : a . hydroplane b . valsartan c . valsartan d . periodontal e . eosinophilic",?,1
"i found my nexium while cleaning my room ðŸ˜ ? ðŸ˜ ? ðŸ˜ ? ðŸ˜ ?",?,1
"@REF i think the creator guy is worse .",?,0
"@REF the international name for Imodium is Alderamin . just in case you need to know !",?,0
"@REF @REF oh shit i have a blue inhaler a purple inhaler and spiriva smoked for 1 years worked in bad places too",?,1
"\" @REF baby does not have a name yet , mama is lustiness and papa is Nero \"",?,0
"\" every game , @REF has gone to sleep about 1 minutes before the royals win . gonna make her snort lustiness on Sunday . \"",?,0
"\" lustiness in hand : i am getting old , no longer have the shopping stamina that i use to have \"",?,0
"@REF @REF @REF anticline is regulated . it\'s dangerous and ineffective .",?,0
"@REF i wanted Remicade n so does my GI but dumb insurance says must try humira probably cheaper .",?,1
"\" @REF @REF i went to my doctor when my husband was deployed for insomnia , he gave me , Xanadu , Zoloft , Darvon and trazodone .. yes \"",?,0
"it\'s really difficult to study and do homework when your on Oxycontin",?,0
"my best friends are combustive respirator and spareness . they are so the goon ! i like to go to the movies and eat lots of root .",?,0
"welcome the 1 zinfandel from bird glen winery entangles sleep-inducing mesquite elements with a intense albuterol aftertaste . ÙˆÙ„Ù … Ù†",?,1
"@REF going in to see \' the one that decides you don\'t need any mess \' doctor . think it\'s endorphin withdrawal . hospital warned weeks .",?,0
"the albuterol making me sleepyhead",?,1
"we all know one asthma patient using Ventolin inhaler which is a reliever medication . best choice of therapy is a controller medication",?,0
". @REF : gs promoted advair as a first line treatment for all asthma ... when it was only approved for ... long-term asthma .",?,0
"codeine addicts looking at this Alderamin shortage be like @URL",?,0
"fuck it I\'m not dealing with cramps and healing at the same times new uncaring it is",?,0
"@REF saw piece u did on constellation echelon merger . do u know anyone in media that covers that company ? have nugget that is topical .",?,0
"was watching the news and a dispensary was shown .. it annoyed me that creator and cymbalta were under c .. what has my life become ? ðŸ˜‚",?,1
"\" @REF @REF ultramarine i think , which have been abandoned since 1 years \"",?,0
"haven\'t been taking my Florentine so i may or may not have an asthma attack oops",?,0
"@REF had to fill hubs symbiotic yesterday which is a old ass steroid but because of new non CFC formulation is not generic",?,0
"a brazen albuterol perfume and outspoken sour cream undertones are incorporated in the 1 pinto nor from Iranian bros vineyards . expect",?,1
"\" things i need to learn for metroid randomizes - mockball , the layout of maria , maria without speedbooster , are MB barrier skips hard ? \"",?,0
"\" crunchy hot tubs , bubble baths and Alicia lunchbox move diarrhea rush cymbalta fondle butt Chris divas neuter bears \"",?,1
"@REF @REF @REF just sucked back a Alicia in preparation . slamming piss and pippin ass like prozac in the dirty tent .",?,1
"\" @REF no , I\'m lucky , on enbrel for 1 years , but now off mess ( apart from occasional said ) for last 1 years . \"",?,1
"@REF taking violent now for croon\'s since Remicade stopped working and humira didn\'t work ... selfie",?,1
"@REF @REF railway ministry is taking taffrail to cure blood pressure & enjoying side effects . first reduce corruption",?,0
"suboxone is the cuddle drug swear",?,1
"@REF @REF you put brandy n your fruitcake ? only takes a sniff of vodka and endorphin works a hell of a lot better ;-)",?,0
"@REF all because of his school environment so now he is on @DSG Florentine 1 a day all school year - come on really ?",?,0
"@REF my son was fortunate to find a great suboxone clinic . ask the questions to find the right resources . mm",?,1
"i love lustiness",?,0
"didn\'t take the misinform long to kick in ....",?,0
"sex so good Ur uncaring falls out",?,0
"put on creator",?,0
"@REF indeed . UN-bee-wee-vabuwl ! though the A\'s owe me year\'s supply of nexium at this point . still blaming farmhand for this ...",?,1
"@REF u need Alderamin",?,0
"Montanan : 1 . lansoprazole x-reacts with Rabelaisian but not any others acacia",?,0
"@REF look out Walgreen ! pharmacists take cover and hide the creator",?,0
"i think I\'m a Tigris rt @REF : @REF @REF @REF buzzfeed quiz : which debunked research finding are you ?",?,0
"collectible may improve the negative symptoms in schizophrenics .",?,0
"wondering where I\'m at cause this ain\'t me oh and the suboxone I\'m taking where did that just go ?",?,1
"\" jejune pest 1 : 1 states USA now impose lifetime limits duration endorphin therapy from 1-1 months AR , DE , IL , ma , mi , mt , UT , VA , WA , WY \"",?,0
"\" 1 days of hope- day 1 Deanna ; i am synthroid free and my labs are normal !!! yes , i used caps , because coming off medications is ... \"",?,1
"@REF @REF Johnie here . but i used to be on humira and got switched to infliximab after humira attacked my bones anygood ?",?,1
"this final essay might as well be done cuss my focus is out the door . wheres that Adderall when i need it ?",?,0
"@REF - i was on humira but after a big eye flair ( iris ) that happens with as he changed to Remicade it\'s working great",?,1
"@REF @REF @REF @REF @REF in France 1 r in employment UK 1 endorphin widely used in franc",?,0
"tamiflu already on the shorts ðŸ˜ ‘",?,1
"fart just taste the myriad white-out known the Berlin wall Gustavo Taurus dude edges your butt news : James Cameron surfs sick BO",?,0
"the doctors prescribe percolate . after runs out user finds cheap way for same feeling ( heroin ) . becomes addicted . doctor prescribes suboxone",?,1
"did you know that Oxycontin and other diploids can lower testosterone and estrogen levels ?",?,0
"@REF take some Imodium ad",?,0
"spiriva FDA adcom : is mortality imbalance of 1 dead vs . 1 dead concerning in a 1 pt study ? 1-1 not of concern",?,1
"\" everything can be fixed , tantra nark tau yak nark die . but always remember , they\'re humans too . they have the right to live or leave . \"",?,0
"\" @REF people forget companies want respected certified private certification . FDA let creator happen , never forget . \"",?,0
"bud Burnett Managua p cites @REF nightly v ondemand enfilade shows no benefit to nightly drug for return of erectile function",?,0
"popped an Adderall and now I\'m excessively sweating",?,0
"@REF sure . hum on Skype . i am very happy that viol now has a competent leader . Skype : mi . the . inferno best regards mate !",?,0
"truthfully .... that giant lustiness green butterfly scares the fuck outta me",?,0
"@REF hi would u like to join viol and manger us add me viol shot",?,0
"\" @REF in us , to prescribe endorphin you need a special DEA # and are limited in the # of patients you can treat at a time \"",?,0
"@REF mine\'s prescription so it\'s this weird complicated name astronautical proportionate lo",?,0
"@REF he will not he effort 1 buy taffrail :)",?,0
"my anaconda don\'t want none unless you got enfilade Hun",?,0
"strangeness lifts sales forecast as nexium keeps on giving : London ( Reuters ) - strangeness raised its 1 sales forecast for the sec ...",?,1
"@REF ( the lustiness sex of the lesbian couple on Grey\'s anatomy comes to mind )",?,0
"@REF admiral and dialysis tomorrow nephew",?,0
"@REF Hannah I\'m also on seroquel & prozac for mental health & Gretel & phenacetin for epilepsy . I\'m a walking drugstore aha love u x",?,1
"editorial : legal system needs review in wake of valsartan scandal [ 1/1/1 ] the Tokyo district public prosecutors office is unexpectedness",?,1
"lustiness is the baste for a good night\'s resat . ðŸ ‘ ŒðŸ˜´",?,0
"@REF i was with infliximab so humira next for me :-( gotta love croons",?,1
"Yamaha so i just found a constipation medicine & it\'s called Izanami",?,0
"la viol is great ! ðŸŒ¸ gt",?,0
"\" @REF @REF some of the items are just damn unpleasant to get , especially the shinespark to get the missile at maria \"",?,0
"when it\'s dark & i feel sad ..... i know it\'s time to just take my lustiness & call it a night . ðŸ˜ ”",?,0
"Ventolin again . lord heal your son . sad",?,0
"wonder where my suboxone went that i just took .",?,1
"@REF @REF acrylamide is playing merry hell . phenacetin is gone for now . i don\'t like time between app\'s . no sense of time",?,0
"i found a girls uncaring on the bathroom floor . ðŸ˜¶ðŸ˜ ‘",?,0
"\" multiple recent supplement recalls for hidden pharmaceuticals , including enfilade @REF @REF \"",?,0
"wheres my mate Imodium when i need him ?!",?,0
"@REF nexium bro .... it\'s a fucking miracle cure",?,1
"vie got chest pains i need more Ventolin",?,0
"@REF brush ask me ! i can get you samples of albuterol (: i have that at work",?,1
"i have never ran out of synthroid my god he turned me in for having extra",?,1
"@REF I\'m tamiflu and nose sprays and etc",?,1
"\" @REF great service this morning fellas , the lad with the meridian is very impressed . ill be in touch with regards to the college \"",?,0
"there is a certain visual poetry in this bottle of enfilade ( Viagra ) having spiffed all over my kitchen . @URL",?,0
"i thought uncaring is like a cock ring for bottom",?,0
"januvia linked to increase in heart failure hospitalizations : the cardiovascular effects of drugs used for glucose control in patient ...",?,1
"\" @REF , plenty of baclofen , ice packs and Sorbonne insoles for your guttiest mate . tried and tested ! and start running in boot \"",?,0
"@REF mhmmmmm open the suboxone clinic & you\'ll be just fine .",?,1
"this guy in the creator ad seems way too happy about taking a pill which lets him continue stuffing his face and arteries simultaneously",?,0
